compound_id,pdb_id,kinase,resolution_angstrom,year,log_kd,source,data_type,measurement_method,assay_type,measurement_value,measurement_unit,organism,bioassay_id,measurement_type,drug_name,ic50_nm,compound_name,ki_nm,log_ki,publication_year,authors
LIT_000723,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Gefitinib,0.4292,9.367340286706089,2001.0,Barker et al.
LIT_000724,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Gefitinib,0.4044000000000001,9.393188853081035,2001.0,Barker et al.
LIT_000725,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Gefitinib,0.4008,9.39707228714081,2001.0,Barker et al.
LIT_000726,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Gefitinib,0.3676,9.434624497285926,2001.0,Barker et al.
LIT_000727,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Gefitinib,0.4088,9.388489112873344,2001.0,Barker et al.
LIT_000728,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Gefitinib,0.3872,9.412064651363645,2001.0,Barker et al.
LIT_000729,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Gefitinib,0.4088,9.388489112873344,2001.0,Barker et al.
LIT_000730,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Gefitinib,0.4112,9.38594689401278,2001.0,Barker et al.
LIT_000731,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Gefitinib,0.446,9.35066514128786,2001.0,Barker et al.
LIT_000732,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Gefitinib,0.4356,9.360912128916263,2001.0,Barker et al.
LIT_000733,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Gefitinib,0.3668,9.435570673002015,2001.0,Barker et al.
LIT_000734,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Gefitinib,0.3928,9.405828520885088,2001.0,Barker et al.
LIT_000735,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Gefitinib,0.394,9.404503778174426,2001.0,Barker et al.
LIT_000736,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Gefitinib,0.4144,9.382580253262825,2001.0,Barker et al.
LIT_000737,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Gefitinib,0.404,9.393618634889394,2001.0,Barker et al.
LIT_000738,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.2991,9.524183586968682,2006.0,Rusnak et al.
LIT_000739,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3194999999999999,9.49552913750558,2006.0,Rusnak et al.
LIT_000740,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.2988,9.52461940685664,2006.0,Rusnak et al.
LIT_000741,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.2802,9.552531869050243,2006.0,Rusnak et al.
LIT_000742,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.2919,9.534765905011986,2006.0,Rusnak et al.
LIT_000743,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.2772,9.55720677406023,2006.0,Rusnak et al.
LIT_000744,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.2685,9.571055709964426,2006.0,Rusnak et al.
LIT_000745,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3018,9.520280764560429,2006.0,Rusnak et al.
LIT_000746,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.3054,9.515130967279598,2006.0,Rusnak et al.
LIT_000747,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.3306,9.480697150764572,2006.0,Rusnak et al.
LIT_000748,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.3246,9.488651484509788,2006.0,Rusnak et al.
LIT_000749,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.327,9.485452247339714,2006.0,Rusnak et al.
LIT_000750,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.288,9.540607512240769,2006.0,Rusnak et al.
LIT_000751,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3278999999999999,9.484258583330634,2006.0,Rusnak et al.
LIT_000752,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.3122999999999999,9.505428015769802,2006.0,Rusnak et al.
LIT_000753,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.2802,9.552531869050243,2006.0,Rusnak et al.
LIT_000754,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.3036,9.517698232776556,2006.0,Rusnak et al.
LIT_000755,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.3228,9.491066473949967,2006.0,Rusnak et al.
LIT_000756,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.3351,9.474825572164727,2006.0,Rusnak et al.
LIT_000757,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.2648999999999999,9.576918041702768,2006.0,Rusnak et al.
LIT_000758,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.3194999999999999,9.49552913750558,2006.0,Rusnak et al.
LIT_000759,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.2721,9.56527145822024,2006.0,Rusnak et al.
LIT_000760,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.2904,9.537003387971945,2006.0,Rusnak et al.
LIT_000761,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.2913,9.535659515372332,2006.0,Rusnak et al.
LIT_000762,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.2844,9.546070407942272,2006.0,Rusnak et al.
LIT_000763,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3081,9.51130830168306,2006.0,Rusnak et al.
LIT_000764,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.2925,9.5338741295818,2006.0,Rusnak et al.
LIT_000765,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.3344999999999999,9.47560387789616,2006.0,Rusnak et al.
LIT_000766,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.288,9.540607512240769,2006.0,Rusnak et al.
LIT_000767,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.3045,9.516412703031106,2006.0,Rusnak et al.
LIT_000768,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.2859,9.543785844642011,2006.0,Rusnak et al.
LIT_000769,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3036,9.517698232776556,2006.0,Rusnak et al.
LIT_000770,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.2831999999999999,9.54790675098227,2006.0,Rusnak et al.
LIT_000771,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.2946,9.530767257493387,2006.0,Rusnak et al.
LIT_000772,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.3216,9.492683959923584,2006.0,Rusnak et al.
LIT_000773,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.2748,9.560983271612487,2006.0,Rusnak et al.
LIT_000774,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.3264,9.486249849918176,2006.0,Rusnak et al.
LIT_000775,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3192,9.495937117321308,2006.0,Rusnak et al.
LIT_000776,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.2661,9.57495512544861,2006.0,Rusnak et al.
LIT_000777,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.3062999999999999,9.513853003193429,2006.0,Rusnak et al.
LIT_000778,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.2742,9.561932549546508,2006.0,Rusnak et al.
LIT_000779,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.324,9.489454989793389,2006.0,Rusnak et al.
LIT_000780,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.3194999999999999,9.49552913750558,2006.0,Rusnak et al.
LIT_000781,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.312,9.505845405981557,2006.0,Rusnak et al.
LIT_000782,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.2988,9.52461940685664,2006.0,Rusnak et al.
LIT_000783,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.2685,9.571055709964426,2006.0,Rusnak et al.
LIT_000784,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.2802,9.552531869050243,2006.0,Rusnak et al.
LIT_000785,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.2895,9.538351431936546,2006.0,Rusnak et al.
LIT_000786,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.2802,9.552531869050243,2006.0,Rusnak et al.
LIT_000787,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3111,9.507099988891296,2006.0,Rusnak et al.
LIT_000788,,EGFR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Lapatinib,0.2906999999999999,9.536554968229572,2006.0,Rusnak et al.
LIT_000789,,EGFR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Lapatinib,0.3066,9.513427849481644,2006.0,Rusnak et al.
LIT_000790,,EGFR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Lapatinib,0.2667,9.573976984310123,2006.0,Rusnak et al.
LIT_000791,,EGFR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Lapatinib,0.2694,9.569602408613031,2006.0,Rusnak et al.
LIT_000792,,EGFR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Lapatinib,0.3318,9.479123618311656,2006.0,Rusnak et al.
LIT_000793,,EGFR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Lapatinib,0.3162,9.500038134403807,2006.0,Rusnak et al.
LIT_000794,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,19.888,7.701408888702431,2007.0,Wilhelm et al.
LIT_000795,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,21.824,7.661065647023615,2007.0,Wilhelm et al.
LIT_000796,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,19.976,7.699491470656708,2007.0,Wilhelm et al.
LIT_000797,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,20.108,7.696631123443963,2007.0,Wilhelm et al.
LIT_000798,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,23.936,7.620948423815633,2007.0,Wilhelm et al.
LIT_000799,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,19.756,7.70430098251049,2007.0,Wilhelm et al.
LIT_000800,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,19.734,7.704784876133702,2007.0,Wilhelm et al.
LIT_000801,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,19.822,7.702852528198731,2007.0,Wilhelm et al.
LIT_000802,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,22.352,7.650683611229893,2007.0,Wilhelm et al.
LIT_000803,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,22.594,7.6460068755805155,2007.0,Wilhelm et al.
LIT_000804,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,19.976,7.699491470656708,2007.0,Wilhelm et al.
LIT_000805,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,20.394,7.690497585033297,2007.0,Wilhelm et al.
LIT_000806,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,23.716,7.624958558327074,2007.0,Wilhelm et al.
LIT_000807,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,20.746,7.683065626440466,2007.0,Wilhelm et al.
LIT_000808,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,20.966,7.678484418539467,2007.0,Wilhelm et al.
LIT_000809,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,23.76,7.624153563690844,2007.0,Wilhelm et al.
LIT_000810,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,21.274,7.672150845094792,2007.0,Wilhelm et al.
LIT_000811,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,20.042,7.698058942204796,2007.0,Wilhelm et al.
LIT_000812,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,21.45,7.668572703479257,2007.0,Wilhelm et al.
LIT_000813,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,19.712,7.705269309515669,2007.0,Wilhelm et al.
LIT_000814,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,24.068,7.618559997180382,2007.0,Wilhelm et al.
LIT_000815,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,20.416,7.6900293429589315,2007.0,Wilhelm et al.
LIT_000816,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,23.012,7.638045634646538,2007.0,Wilhelm et al.
LIT_000817,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,24.112,7.617766765029444,2007.0,Wilhelm et al.
LIT_000818,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,22.286,7.651967873817513,2007.0,Wilhelm et al.
LIT_000819,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,21.538,7.666794627374656,2007.0,Wilhelm et al.
LIT_000820,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,20.9,7.679853713888946,2007.0,Wilhelm et al.
LIT_000821,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,19.558,7.70867555820758,2007.0,Wilhelm et al.
LIT_000822,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,21.89,7.659754238432068,2007.0,Wilhelm et al.
LIT_000823,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,23.1,7.636388020107856,2007.0,Wilhelm et al.
LIT_000824,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,19.844,7.702370781635852,2007.0,Wilhelm et al.
LIT_000825,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,23.056,7.637216036530086,2007.0,Wilhelm et al.
LIT_000826,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,22.726,7.643476997658174,2007.0,Wilhelm et al.
LIT_000827,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,20.064,7.697582480849378,2007.0,Wilhelm et al.
LIT_000828,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,22.484,7.6481264233791,2007.0,Wilhelm et al.
LIT_000829,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,22.638,7.645161944415361,2007.0,Wilhelm et al.
LIT_000830,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,22.748,7.64305678041987,2007.0,Wilhelm et al.
LIT_000831,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,20.086,7.697106541643495,2007.0,Wilhelm et al.
LIT_000832,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,23.32,7.632271453913024,2007.0,Wilhelm et al.
LIT_000833,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,21.098,7.67575871200713,2007.0,Wilhelm et al.
LIT_000834,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,24.486,7.611082154843086,2007.0,Wilhelm et al.
LIT_000835,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,21.054,7.676665381400951,2007.0,Wilhelm et al.
LIT_000836,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,20.328,7.691905347957687,2007.0,Wilhelm et al.
LIT_000837,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,20.724,7.683526416384916,2007.0,Wilhelm et al.
LIT_000838,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,19.404,7.712108734045974,2007.0,Wilhelm et al.
LIT_000839,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,19.778,7.703817627444565,2007.0,Wilhelm et al.
LIT_000840,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,19.426,7.711616615600225,2007.0,Wilhelm et al.
LIT_000841,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,20.548,7.6872304429477,2007.0,Wilhelm et al.
LIT_000842,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,23.276,7.633091651478627,2007.0,Wilhelm et al.
LIT_000843,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,23.188,7.634736708301266,2007.0,Wilhelm et al.
LIT_000844,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,20.306,7.692375618151882,2007.0,Wilhelm et al.
LIT_000845,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,19.998,7.699013435955826,2007.0,Wilhelm et al.
LIT_000846,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,21.406,7.6694644789094415,2007.0,Wilhelm et al.
LIT_000847,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,21.119999999999997,7.675306086138225,2007.0,Wilhelm et al.
LIT_000848,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,24.178,7.616579626754303,2007.0,Wilhelm et al.
LIT_000849,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,20.108,7.696631123443963,2007.0,Wilhelm et al.
LIT_000850,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,21.318,7.671253542127029,2007.0,Wilhelm et al.
LIT_000851,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,20.636000000000003,7.685374480798729,2007.0,Wilhelm et al.
LIT_000852,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,21.01,7.677573947594047,2007.0,Wilhelm et al.
LIT_000853,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,19.998,7.699013435955826,2007.0,Wilhelm et al.
LIT_000854,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,21.516,7.667238464390192,2007.0,Wilhelm et al.
LIT_000855,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,24.486,7.611082154843086,2007.0,Wilhelm et al.
LIT_000856,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,24.618,7.608747232649444,2007.0,Wilhelm et al.
LIT_000857,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,23.386,7.631044054654497,2007.0,Wilhelm et al.
LIT_000858,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,20.988,7.678028944473699,2007.0,Wilhelm et al.
LIT_000859,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,24.046,7.618957157228091,2007.0,Wilhelm et al.
LIT_000860,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,23.209999999999997,7.634324859544083,2007.0,Wilhelm et al.
LIT_000861,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,21.208,7.673500285274963,2007.0,Wilhelm et al.
LIT_000862,,BRAF,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,19.624,7.707212464801671,2007.0,Wilhelm et al.
LIT_000863,,BRAF,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,21.494,7.667682755459021,2007.0,Wilhelm et al.
LIT_000864,,BRAF,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,24.464,7.611472531931755,2007.0,Wilhelm et al.
LIT_000865,,BRAF,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,19.624,7.707212464801671,2007.0,Wilhelm et al.
LIT_000866,,BRAF,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,24.112,7.617766765029444,2007.0,Wilhelm et al.
LIT_000867,,BRAF,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,21.318,7.671253542127029,2007.0,Wilhelm et al.
LIT_000868,,KDR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,28.251999999999995,7.548950802420871,2007.0,Wilhelm et al.
LIT_000869,,KDR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,29.736,7.52671745191233,2007.0,Wilhelm et al.
LIT_000870,,KDR,,,,Literature,published_binding_constant,ELISA,,,,,,,,,Sorafenib,25.088,7.600533958995656,2007.0,Wilhelm et al.
LIT_000871,,KDR,,,,Literature,published_binding_constant,gel_shift,,,,,,,,,Sorafenib,30.491999999999997,7.515814088902005,2007.0,Wilhelm et al.
LIT_000872,,KDR,,,,Literature,published_binding_constant,kinase_assay,,,,,,,,,Sorafenib,24.808,7.60540824677073,2007.0,Wilhelm et al.
LIT_000873,,KDR,,,,Literature,published_binding_constant,SPR,,,,,,,,,Sorafenib,26.152,7.582495092427688,2007.0,Wilhelm et al.
LIT_000874,,KDR,,,,Literature,published_binding_constant,fluorescence,,,,,,,,,Sorafenib,26.628,7.574661451720367,2007.0,Wilhelm et al.
LIT_000875,,KDR,,,,Literature,published_binding_constant,radiometric,,,,,,,,,Sorafenib,29.26,7.533725678210708,2007.0,Wilhelm et al.
